T    1   1l6n-A  4.9  3.0   79   288   11 PDB  MOLECULE: GAG POLYPROTEIN;                                           
T    2   3j34-U  4.9  3.1   79   231   15 PDB  MOLECULE: CAPSID PROTEIN;                                            
T    3   4u0b-F  4.8  3.2   79   207   15 PDB  MOLECULE: CAPSID PROTEIN P24;                                        
T    4   4u0b-G  4.8  3.1   78   198   15 PDB  MOLECULE: CAPSID PROTEIN P24;                                        
T    5   3h4e-B  4.8  3.2   78   204   15 PDB  MOLECULE: CAPSID PROTEIN P24;                                        
T    6   2jpr-A  4.8  2.9   75   145   15 PDB  MOLECULE: GAG-POL POLYPROTEIN;                                       
T    7   1afv-B  4.8  3.0   80   151   16 PDB  MOLECULE: HUMAN IMMUNODEFICIENCY VIRUS TYPE 1 CAPSID                 
T    8   4u0b-E  4.8  3.1   77   198   16 PDB  MOLECULE: CAPSID PROTEIN P24;                                        
T    9   4u0b-K  4.8  3.2   78   197   15 PDB  MOLECULE: CAPSID PROTEIN P24;                                        
T   10   4u0b-H  4.8  3.2   78   202   15 PDB  MOLECULE: CAPSID PROTEIN P24;                                        
T   11   2gon-A  4.8  3.0   76   127   16 PDB  MOLECULE: CAPSID PROTEIN P24 (CA);                                   
T   12   1afv-A  4.7  3.0   80   151   16 PDB  MOLECULE: HUMAN IMMUNODEFICIENCY VIRUS TYPE 1 CAPSID                 
T   13   4u0b-B  4.7  3.1   78   201   15 PDB  MOLECULE: CAPSID PROTEIN P24;                                        
T   14   4wym-L  4.7  3.1   77   208   16 PDB  MOLECULE: CAPSID PROTEIN P24;                                        
T   15   3h4e-I  4.7  3.0   77   211   16 PDB  MOLECULE: CAPSID PROTEIN P24;                                        
T   16   4wym-I  4.7  3.2   79   212   15 PDB  MOLECULE: CAPSID PROTEIN P24;                                        
T   17   4u0b-J  4.7  3.2   78   198   15 PDB  MOLECULE: CAPSID PROTEIN P24;                                        
T   18   4u0b-C  4.7  3.2   78   198   15 PDB  MOLECULE: CAPSID PROTEIN P24;                                        
T   20   4u0b-A  4.7  3.2   78   208   15 PDB  MOLECULE: CAPSID PROTEIN P24;                                        
T   21   4u0b-D  4.7  3.2   78   203   15 PDB  MOLECULE: CAPSID PROTEIN P24;                                        
T   22   4u0b-L  4.7  3.2   79   208   15 PDB  MOLECULE: CAPSID PROTEIN P24;                                        
T   24   4xfx-A  4.6  3.2   78   216   15 PDB  MOLECULE: HIV-1 CAPSID PROTEIN;                                      
T   25   3h47-A  4.6  3.1   78   201   15 PDB  MOLECULE: CAPSID PROTEIN P24;                                        
T   26   4xfz-A  4.6  3.2   78   213   15 PDB  MOLECULE: HIV-1 CAPSID PROTEIN;                                      
T   27   4u0f-A  4.6  3.1   78   201   15 PDB  MOLECULE: CAPSID PROTEIN P24;                                        
T   28   3h4e-L  4.6  3.2   78   205   15 PDB  MOLECULE: CAPSID PROTEIN P24;                                        
T   30   2pwo-A  4.6  2.9   75   144   15 PDB  MOLECULE: GAG-POL POLYPROTEIN (PR160GAG-POL);                        
T   31   2pwm-E  4.6  2.9   75   145   15 PDB  MOLECULE: GAG-POL POLYPROTEIN;                                       
T   32   2pwm-A  4.6  2.9   75   145   15 PDB  MOLECULE: GAG-POL POLYPROTEIN;                                       
T   33   4wym-K  4.6  3.0   77   210   16 PDB  MOLECULE: CAPSID PROTEIN P24;                                        
T   34   2gon-C  4.6  2.9   76   138   14 PDB  MOLECULE: CAPSID PROTEIN P24 (CA);                                   
T   35   4u0d-E  4.6  3.2   78   192   15 PDB  MOLECULE: GAG POLYPROTEIN;                                           
T   36   4u0d-L  4.6  3.2   78   191   15 PDB  MOLECULE: GAG POLYPROTEIN;                                           
T   37   4e91-B  4.6  3.1   77   136   14 PDB  MOLECULE: GAG PROTEIN;                                               
T   41   2gon-D  4.6  3.2   77   129   14 PDB  MOLECULE: CAPSID PROTEIN P24 (CA);                                   
T   42   3h4e-K  4.6  3.0   77   198   16 PDB  MOLECULE: CAPSID PROTEIN P24;                                        
T   43   2wlv-B  4.6  3.3   77   144   12 PDB  MOLECULE: GAG POLYPROTEIN;                                           
T   46   4u0e-A  4.5  3.2   79   209   15 PDB  MOLECULE: CAPSID PROTEIN P24;                                        
T   47   4u0c-A  4.5  3.1   77   210   16 PDB  MOLECULE: CAPSID PROTEIN P24;                                        
T   48   4u0a-A  4.5  3.2   78   208   15 PDB  MOLECULE: CAPSID PROTEIN P24;                                        
T   49   4wym-J  4.5  3.2   78   213   15 PDB  MOLECULE: CAPSID PROTEIN P24;                                        
T   50   4wym-C  4.5  3.2   78   212   15 PDB  MOLECULE: CAPSID PROTEIN P24;                                        
T   51   4wym-B  4.5  3.2   78   213   15 PDB  MOLECULE: CAPSID PROTEIN P24;                                        
T   52   2m8p-A  4.5  3.5   78   221   15 PDB  MOLECULE: CAPSID PROTEIN P24;                                        
T   54   4u0d-F  4.5  3.2   78   211   15 PDB  MOLECULE: GAG POLYPROTEIN;                                           
T   55   3h4e-E  4.5  3.2   78   207   15 PDB  MOLECULE: CAPSID PROTEIN P24;                                        
T   57   4u0d-B  4.5  3.2   78   207   15 PDB  MOLECULE: GAG POLYPROTEIN;                                           
T   58   4xfy-A  4.5  3.2   78   216   15 PDB  MOLECULE: HIV-1 CAPSID PROTEIN;                                      
T   59   3h4e-D  4.5  3.2   78   200   15 PDB  MOLECULE: CAPSID PROTEIN P24;                                        
T   69   2m8n-A  4.5  3.3   81   221   16 PDB  MOLECULE: CAPSID PROTEIN P24;                                        
T   70   4j93-A  4.5  3.2   78   146   15 PDB  MOLECULE: GAG PROTEIN;                                               
T   71   4e92-A  4.5  3.2   78   140   15 PDB  MOLECULE: GAG PROTEIN;                                               
T   72   4e92-B  4.5  3.2   78   140   15 PDB  MOLECULE: GAG PROTEIN;                                               
T   73   2pwm-B  4.5  2.9   75   137   15 PDB  MOLECULE: GAG-POL POLYPROTEIN;                                       
T   74   4b4n-A  4.5  3.1   77   136   14 PDB  MOLECULE: GAG PROTEIN;                                               
T   75   2xde-B  4.5  3.1   78   136   15 PDB  MOLECULE: GAG POLYPROTEIN;                                           
T   78   3nte-A  4.4  3.2   79   221   14 PDB  MOLECULE: HIV-1 CAPSID PROTEIN;                                      
T   79   4u0b-I  4.4  3.2   78   211   15 PDB  MOLECULE: CAPSID PROTEIN P24;                                        
T   80   4qnb-A  4.4  3.1   78   215   15 PDB  MOLECULE: CAPSID PROTEIN P24;                                        
T   81   4xrq-A  4.4  3.1   78   215   15 PDB  MOLECULE: CAPSID PROTEIN P24;                                        
T   82   4wym-F  4.4  3.2   78   220   15 PDB  MOLECULE: CAPSID PROTEIN P24;                                        
T   83   3h4e-C  4.4  3.2   78   212   15 PDB  MOLECULE: CAPSID PROTEIN P24;                                        
T   84   4u0d-C  4.4  3.2   78   211   15 PDB  MOLECULE: GAG POLYPROTEIN;                                           
T   85   4u0d-I  4.4  3.2   78   196   15 PDB  MOLECULE: GAG POLYPROTEIN;                                           
T   86   4u0d-G  4.4  3.2   78   212   15 PDB  MOLECULE: GAG POLYPROTEIN;                                           
T   88   4xro-A  4.4  3.1   78   211   15 PDB  MOLECULE: CAPSID PROTEIN P24;                                        
T   89   3nte-B  4.4  3.4   81   215   15 PDB  MOLECULE: HIV-1 CAPSID PROTEIN;                                      
T   90   4u0d-A  4.4  3.1   77   216   16 PDB  MOLECULE: GAG POLYPROTEIN;                                           
T   91   4wym-D  4.4  3.2   78   204   15 PDB  MOLECULE: CAPSID PROTEIN P24;                                        
T   92   3h4e-J  4.4  3.2   78   214   15 PDB  MOLECULE: CAPSID PROTEIN P24;                                        
T   93   2m8l-A  4.4  2.9   76   221   14 PDB  MOLECULE: CAPSID PROTEIN P24;                                        
T   96   2gon-B  4.4  3.0   76   137   16 PDB  MOLECULE: CAPSID PROTEIN P24 (CA);                                   
T  104   2x82-B  4.4  3.2   77   145   10 PDB  MOLECULE: CAPSID PROTEIN P24;                                        
T  105   2pwm-F  4.4  2.9   75   137   15 PDB  MOLECULE: GAG-POL POLYPROTEIN;                                       
T  106   2xde-A  4.4  3.1   78   136   15 PDB  MOLECULE: GAG POLYPROTEIN;                                           
T  108   2x82-A  4.3  3.3   77   145   10 PDB  MOLECULE: CAPSID PROTEIN P24;                                        
T  109   2m8l-B  4.3  3.3   78   221   15 PDB  MOLECULE: CAPSID PROTEIN P24;                                        
T  110   4wym-E  4.3  3.2   78   215   15 PDB  MOLECULE: CAPSID PROTEIN P24;                                        
